blue_wins,first_blood,dragons,heralds,experience,kills,assists,towers_destroyed,wards_placed,wards_destroyed,cs_per_min,gold_per_min,avg_level,elite_monsters,total_jungle_minions_killed
0,1,0,-1,-790,0,-4,0,-2,0,3.1999999999999993,-50.700000000000045,-0.40000000000000036,-1,-8
0,0,0,0,-2651,-8,-8,-1,-4,2,-4.200000000000003,-482,-0.7999999999999998,0,14
0,0,-1,0,107,-5,-11,0,-4,1,2,-96.20000000000005,-0.40000000000000036,-1,20
0,1,-1,-1,-2906,-6,-8,0,-20,4,-0.09999999999999787,-302.5,-0.6000000000000005,-2,-13
0,0,-1,1,-529,-6,-4,0,0,-2,2.8000000000000007,-134,-0.20000000000000018,0,13
1,0,-1,1,-549,-5,-5,0,-1,0,4.600000000000001,-66.39999999999986,-0.20000000000000018,0,-11
0,1,1,0,-2946,-6,-5,0,-6,-1,-1.5,-308.9000000000001,-0.5999999999999996,1,1
1,0,-1,0,-1171,-1,-3,0,2,0,-0.5999999999999979,-157.29999999999995,0.20000000000000018,-1,-28
1,0,1,0,2077,2,-1,0,1,1,0.6000000000000014,72.09999999999991,0.5999999999999996,1,1
1,0,0,0,-819,-1,-4,0,0,-1,-2.799999999999997,-119.29999999999995,0,0,13
1,1,1,1,2051,10,12,1,-29,-4,1,522.7,0.20000000000000018,2,-11
1,1,1,0,519,2,5,0,0,-1,0.20000000000000284,101.20000000000005,-0.20000000000000018,1,-5
1,1,0,1,388,0,-2,1,2,-2,1.8000000000000007,200.20000000000005,0.39999999999999947,1,-1
1,1,0,0,1285,6,6,0,-2,1,-0.8999999999999986,309.3000000000002,0.20000000000000018,0,29
0,0,1,0,-2355,-4,-3,0,-1,5,1,-237.70000000000005,-0.5999999999999996,1,-37
1,1,1,1,1553,2,-2,0,5,1,2.200000000000003,85.20000000000005,0.20000000000000018,2,8
1,0,1,1,3196,6,5,0,31,-1,-1.2999999999999972,250.70000000000005,0.6000000000000005,2,16
1,0,0,0,1920,3,3,0,4,3,3.5,175.60000000000014,0.5999999999999996,0,-2
1,0,1,0,1383,4,5,0,2,-1,1.8000000000000007,229.4000000000001,0.39999999999999947,1,-19
1,0,0,0,2092,5,8,0,-35,0,1.9000000000000021,252,0.20000000000000018,0,0
1,1,1,0,1187,2,0,0,3,-3,-0.6999999999999993,174.39999999999986,0.40000000000000036,1,19
0,1,-1,0,728,0,-2,0,-5,1,-0.8000000000000007,-64.80000000000018,0,-1,7
0,1,0,0,-1813,-6,-11,0,36,0,-4,-385.39999999999986,-0.40000000000000036,0,-9
1,1,0,0,2037,3,1,0,-31,-2,2.1000000000000014,297,0.20000000000000018,0,24
0,1,0,0,-648,0,-9,0,3,4,-0.40000000000000213,-127.59999999999991,-0.20000000000000018,0,-1
1,1,-1,0,1055,0,2,0,-2,0,5.099999999999998,148.19999999999982,-0.20000000000000018,-1,-3
0,0,-1,0,687,2,1,0,6,-2,-0.3999999999999986,42.799999999999955,0,-1,13
0,1,0,0,-1027,1,1,0,-3,6,-5.399999999999999,-170.60000000000014,-0.20000000000000018,0,-16
1,0,1,1,950,3,5,0,2,0,-0.3999999999999986,101.39999999999986,0.40000000000000036,2,-11
1,0,-1,0,942,-4,-6,0,-23,6,4,25,0.40000000000000036,-1,1
0,0,0,0,-436,-2,-3,0,-70,1,1.9000000000000021,-46.5,-0.40000000000000036,0,5
0,0,-1,0,-36,-2,2,0,26,1,-4.800000000000001,-101.29999999999995,0.20000000000000018,-1,6
1,0,1,1,1957,0,0,2,-3,2,6.899999999999999,377.29999999999995,0.40000000000000036,2,12
0,0,-1,0,1554,1,0,0,-52,-1,-0.40000000000000213,106,0.6000000000000005,-1,19
1,1,-1,-1,699,2,-1,0,1,3,1.8000000000000007,136.20000000000005,-0.20000000000000018,-2,-12
0,0,-1,1,1200,5,12,0,41,2,-0.5999999999999979,193.0999999999999,0.40000000000000036,0,-14
1,1,-1,0,2743,9,8,0,-23,0,2.3000000000000007,365.5,0.7999999999999998,-1,-11
0,1,-1,0,149,2,4,0,11,-4,-5.100000000000001,80.5,-0.20000000000000018,-1,8
1,0,-1,0,-124,2,3,0,-46,1,1.299999999999999,47.799999999999955,0,-1,-43
1,1,-1,1,242,1,3,0,8,-1,0.6000000000000014,59.200000000000045,-0.20000000000000018,0,-24
0,1,-1,0,-2344,-3,-1,0,0,-1,-2.3999999999999986,-176.5,-0.20000000000000018,-1,-25
0,1,1,0,-2189,-6,-8,0,52,1,-3.099999999999998,-294.70000000000005,-0.40000000000000036,1,11
1,0,0,1,2319,3,-1,0,-37,1,4,233,0.5999999999999996,1,24
1,0,1,0,1086,0,1,0,-2,2,-4.100000000000001,-10.5,0,1,11
1,0,1,1,-756,-4,-6,0,-5,1,-2.3000000000000007,-121.5,0,2,31
1,1,0,0,-672,1,3,0,91,5,1.5,36.09999999999991,0,0,-17
0,1,-1,0,-1004,3,-1,0,0,-4,-0.6000000000000014,34.799999999999955,-0.40000000000000036,-1,-22
0,1,-1,-1,-630,-2,-4,0,0,-1,-1.1000000000000014,-42.40000000000009,0.20000000000000018,-2,16
0,1,1,-1,-1401,-1,2,0,-2,-3,0.9000000000000021,-10.5,0,0,-2
0,0,1,0,-760,-2,-2,0,-2,0,0.3999999999999986,-103.09999999999991,-0.39999999999999947,1,-4
0,1,0,0,2058,3,2,0,17,-4,-1.6999999999999993,12.5,0.40000000000000036,0,5
1,1,-1,1,-502,-3,-4,1,5,-4,1.5,-66.89999999999986,-0.20000000000000018,0,15
1,1,1,0,139,1,1,0,33,1,-1.5,66.09999999999991,0.40000000000000036,1,9
0,1,0,0,-832,0,-2,0,36,-5,-3.8999999999999986,-55.700000000000045,0,0,-4
0,1,0,0,-3189,-1,2,0,23,-2,-3.8000000000000007,-196.60000000000014,-0.8000000000000007,0,-11
0,0,-1,1,-71,-4,-4,0,13,-2,-2.400000000000002,-168.20000000000005,0,0,2
0,1,-1,0,-236,1,9,0,78,1,-2.3000000000000007,80.79999999999995,0,-1,-5
1,0,1,0,-2004,-3,-7,0,2,-5,-1.8000000000000007,-133.19999999999982,-0.6000000000000005,1,12
1,1,1,-1,1167,4,6,-1,6,-2,3.5,149.29999999999995,0.39999999999999947,0,-4
0,0,0,-1,-2715,-3,-4,0,8,0,-0.3000000000000007,-287.60000000000014,-0.40000000000000036,-1,-54
0,0,-1,0,-614,-3,-3,0,-19,-1,-1.8999999999999986,-120.80000000000018,-0.40000000000000036,-1,4
1,0,-1,0,1085,0,1,0,1,1,0.9000000000000021,21.799999999999955,0,-1,0
1,0,0,0,-702,1,3,0,-13,2,2.6000000000000014,55.399999999999864,0,0,-25
1,1,-1,1,-295,5,4,0,1,-5,-4.199999999999999,125.60000000000014,0,0,-16
1,1,1,0,4286,8,11,0,27,-2,1.9000000000000021,437.29999999999995,1,1,12
1,1,-1,0,-278,1,0,0,10,0,-2.6000000000000014,-24.5,-0.40000000000000036,-1,0
1,1,-1,0,2207,5,4,0,-8,1,2.900000000000002,282.20000000000005,0.40000000000000036,-1,-9
0,0,-1,0,-2610,-9,-16,0,-7,-2,-1.8000000000000007,-502.5,-0.7999999999999998,-1,-6
1,0,-1,0,-172,-1,1,0,-11,-1,-0.6000000000000014,-37.09999999999991,-0.20000000000000018,-1,-21
0,0,-1,0,-1724,-7,-12,0,7,0,-3.5,-415.70000000000005,-0.40000000000000036,-1,14
0,0,-1,0,-4670,-7,-12,0,20,-1,-7.300000000000001,-529.8,-1.4000000000000004,-1,4
0,0,0,0,-63,-1,3,0,-2,1,-0.7999999999999972,-2.7999999999999545,0,0,10
1,0,1,0,579,2,8,0,34,0,0.6000000000000014,46.200000000000045,0.40000000000000036,1,1
0,0,-1,0,-1,2,2,0,-1,1,1.1000000000000014,-8.099999999999909,0.20000000000000018,-1,-13
1,1,1,1,344,2,6,0,-1,2,-2.8999999999999986,75.20000000000005,0.20000000000000018,2,-13
0,0,-1,0,-357,-4,-7,0,-3,0,0.6999999999999993,-155.5,-0.20000000000000018,-1,-17
1,1,-1,1,-213,4,7,0,-3,-1,-2.400000000000002,163.89999999999986,0.20000000000000018,0,-12
0,1,-1,0,-1025,0,1,0,-17,-1,-2.099999999999998,36.700000000000045,-0.20000000000000018,-1,-11
1,0,1,1,1850,4,3,2,0,-3,2.6999999999999993,294.10000000000014,0.6000000000000005,2,1
1,1,-1,0,1394,4,7,0,2,-4,1.7999999999999972,405.0999999999999,0.40000000000000036,-1,-1
1,0,0,-1,-1437,-4,-7,0,-33,0,-5.300000000000001,-241.9000000000001,-0.40000000000000036,-1,8
1,1,1,1,1008,2,3,0,-1,3,-1.6999999999999993,162.4000000000001,0.20000000000000018,2,32
0,0,1,0,-379,-5,-3,0,18,-2,0,-225.4000000000001,-0.20000000000000018,1,-8
1,1,0,1,1853,4,4,0,-3,2,-4.400000000000002,83.39999999999986,0.6000000000000005,1,18
1,0,-1,1,-2019,-4,-4,0,-1,1,1.5,-162.4000000000001,-0.8000000000000007,0,-19
1,1,-1,1,412,1,4,-1,-8,-2,-10.100000000000001,-207.20000000000005,0.20000000000000018,0,21
0,0,0,1,537,-5,-7,0,-26,-3,-0.5,-208.89999999999986,0.20000000000000018,1,19
1,0,-1,0,1212,-1,-3,0,-6,3,3.6000000000000014,54.200000000000045,0.40000000000000036,-1,-14
0,1,-1,0,-2540,-3,-1,0,-28,1,-1.1000000000000014,-82.09999999999991,-0.20000000000000018,-1,-31
1,1,1,0,4438,7,12,0,22,1,-1.8000000000000007,429.39999999999986,1.1999999999999993,1,24
1,1,1,0,-812,-1,-4,0,-9,-2,-1,-56.299999999999955,-0.20000000000000018,1,14
0,1,-1,0,680,6,9,0,6,-2,0.5999999999999979,276.0999999999999,0,-1,-1
1,1,1,1,2179,0,3,0,-3,2,1.7000000000000028,154.19999999999982,0.20000000000000018,2,28
0,1,1,-1,-859,1,1,0,0,1,-5.299999999999997,-114.29999999999995,0,0,9
1,0,-1,-1,1208,0,2,0,123,0,2.200000000000003,70.79999999999995,0.20000000000000018,-2,-3
1,0,1,0,720,1,2,0,5,-1,0.8000000000000007,41,0.20000000000000018,1,0
0,0,-1,0,1586,2,0,0,0,-4,-0.3999999999999986,107.89999999999986,0.20000000000000018,-1,32
0,0,-1,0,-2373,-9,-14,0,-7,-1,0.6999999999999993,-402.39999999999986,-0.39999999999999947,-1,9
1,1,-1,1,-46,-2,-5,0,-2,1,-0.7000000000000028,-56,-0.40000000000000036,0,12
0,0,-1,1,-591,-4,-9,0,-10,-1,1.5999999999999979,-134.29999999999995,-0.20000000000000018,0,15
0,0,1,0,323,0,3,0,8,0,-1.8000000000000007,6,-0.20000000000000018,1,-9
1,1,1,1,4288,6,3,0,-18,0,2.900000000000002,382.10000000000014,0.40000000000000036,2,20
1,1,0,0,263,1,1,0,1,1,-1.3000000000000007,44.59999999999991,0.20000000000000018,0,7
0,0,-1,1,584,2,3,0,-5,1,4.5,204.5999999999999,0,0,-5
0,1,-1,-1,-1094,1,-2,0,0,-1,-2.6999999999999993,-54.09999999999991,-0.40000000000000036,-2,-20
0,0,-1,0,-1630,-5,-5,0,-4,-2,-2.6000000000000014,-313.20000000000005,0,-1,10
0,0,-1,0,-8242,-11,-13,-1,-3,3,-3.6999999999999993,-847.2,-2.1999999999999993,-1,-60
0,0,-1,0,-372,-1,-2,0,-9,1,-2.8999999999999986,-68.70000000000005,-0.40000000000000036,-1,20
0,1,-1,0,-2507,-1,-2,0,-5,2,-4.399999999999999,-216.70000000000005,-0.6000000000000005,-1,-21
1,0,-1,0,1269,3,4,0,0,-2,2.099999999999998,91,0.20000000000000018,-1,-21
0,1,-1,0,-1060,1,1,0,-2,-3,-2.900000000000002,52.299999999999955,-0.20000000000000018,-1,-13
0,1,-1,1,-2070,-4,-1,0,0,2,-2.8999999999999986,-223.60000000000014,-0.40000000000000036,0,4
1,1,-1,0,2983,6,4,0,-1,2,2.1999999999999993,329.70000000000005,0.5999999999999996,-1,12
0,0,-1,0,-89,-1,-3,0,-1,-3,-2.3999999999999986,-68.20000000000005,-0.20000000000000018,-1,0
1,0,1,1,2447,4,2,0,0,-1,0.7999999999999972,173.79999999999995,0.40000000000000036,2,7
0,1,-1,-1,963,-3,-7,0,0,-1,0.8000000000000007,-88.40000000000009,0.40000000000000036,-2,19
0,0,1,0,898,1,5,0,-3,0,-2.3000000000000007,86.39999999999986,0.20000000000000018,1,11
0,1,1,1,147,-4,-3,0,-2,1,-1.1000000000000014,-143,0,2,-3
0,1,1,1,221,0,6,0,5,-2,3.099999999999998,22.59999999999991,0,2,-6
1,1,1,1,1705,6,7,1,1,-1,1.7999999999999972,432.39999999999986,0.40000000000000036,2,-7
0,0,0,0,279,0,4,0,-21,0,0.3000000000000007,-35.5,0.20000000000000018,0,-4
0,1,-1,0,-757,2,2,0,-2,1,-0.9000000000000021,121.09999999999991,-0.20000000000000018,-1,-21
0,1,1,-1,1408,4,5,1,-6,2,2.5,305.89999999999986,0.5999999999999996,0,-12
1,0,-1,1,-169,-2,-3,0,-27,5,1.6000000000000014,-9.799999999999955,-0.20000000000000018,0,4
0,0,0,0,-1177,-2,-2,0,0,0,-1.3000000000000007,-197.20000000000005,-0.6000000000000005,0,-26
0,1,0,1,309,5,9,0,-55,0,-1,121.70000000000005,0.20000000000000018,1,0
0,0,-1,0,-1289,-3,-3,0,0,-1,-2.3000000000000007,-165.29999999999995,-0.20000000000000018,-1,-4
0,0,1,0,2097,2,0,0,1,2,7.300000000000001,193.20000000000005,0.40000000000000036,1,14
0,1,1,0,-1424,0,1,0,-8,-1,1.3000000000000007,-27.59999999999991,-0.20000000000000018,1,-9
1,1,0,0,1850,4,3,0,3,-1,3.8000000000000007,259,0.20000000000000018,0,-15
0,1,-1,0,-601,2,-2,0,-9,1,-0.3999999999999986,51,0,-1,-3
1,1,-1,0,-500,-1,-3,0,-7,0,2.8999999999999986,-23.700000000000045,-0.20000000000000018,-1,-12
1,0,-1,-1,549,3,0,-1,-6,2,0.10000000000000142,-61.200000000000045,0,-2,-11
0,1,-1,1,3191,7,5,0,3,3,5.399999999999999,448.79999999999995,0.8000000000000007,0,-7
0,0,-1,0,675,3,1,0,2,1,1.6999999999999993,33.5,0,-1,-16
1,1,1,0,464,1,-2,0,2,-1,3.5,-3.900000000000091,0.40000000000000036,1,-6
1,1,-1,0,-609,-1,-5,0,-47,3,3.8999999999999986,8,-0.40000000000000036,-1,0
0,0,1,1,-888,-6,-9,0,-1,0,0.29999999999999716,-197.5,0,2,33
0,1,-1,-1,970,2,2,0,-25,3,3,172.29999999999995,0.20000000000000018,-2,0
0,1,1,0,-29,0,0,0,23,1,3.3000000000000007,115.20000000000005,-0.20000000000000018,1,0
1,1,0,1,2980,5,8,0,-1,1,-1.5,382.20000000000005,1,1,40
0,0,1,0,-2024,-4,-6,0,-25,1,-3.8999999999999986,-297.5,-0.40000000000000036,1,1
1,1,1,0,2599,8,9,0,1,3,3.799999999999997,391.60000000000014,0.40000000000000036,1,0
1,1,1,-1,-1023,1,1,0,1,3,1,101.79999999999995,-0.20000000000000018,0,-9
1,1,-1,0,165,-1,1,0,-2,-1,0.1999999999999993,-9.700000000000045,0.20000000000000018,-1,-1
0,0,0,-1,-636,-2,-2,0,25,-2,-3,-93.29999999999995,0,-1,20
0,0,0,-1,-1588,-2,2,-1,1,1,-3.799999999999997,-432.20000000000005,0,-1,-23
1,0,0,0,524,3,5,0,8,-3,-3.099999999999998,135,0.20000000000000018,0,-16
0,0,1,0,58,0,-1,0,8,-4,2.299999999999997,-73,-0.20000000000000018,1,-14
0,1,-1,1,254,1,1,0,19,-2,0.09999999999999787,-18.299999999999955,0.40000000000000036,0,-10
0,1,1,0,-699,2,3,0,-24,2,-0.10000000000000142,49.299999999999955,-0.40000000000000036,1,12
1,0,0,0,97,-3,-7,0,-22,-5,-1.8999999999999986,-161.0999999999999,-0.20000000000000018,0,5
0,0,-1,0,-768,-2,-2,0,-5,-1,-0.09999999999999787,-134.29999999999995,-0.1999999999999993,-1,8
1,1,1,1,3244,9,11,1,-32,2,6,551.1999999999998,0.8000000000000007,2,3
1,1,0,1,-1748,0,4,0,3,2,-2.5,-40.59999999999991,-0.7999999999999998,1,-6
0,0,1,0,-1331,-4,-1,0,4,-3,-0.20000000000000284,-67.90000000000009,-0.20000000000000018,1,2
1,0,0,1,-2569,-8,-4,0,-7,1,-2,-311.39999999999986,-0.6000000000000005,1,4
1,0,-1,0,668,1,3,0,22,-1,4,156.4000000000001,0.20000000000000018,-1,20
0,0,1,0,-1540,-4,-5,-1,33,1,-4.400000000000002,-420.5,-0.6000000000000005,1,9
1,1,0,0,1918,10,12,0,32,1,-2.8999999999999986,417.1999999999998,0.40000000000000036,0,15
1,1,1,0,-2811,-4,-14,0,2,-3,1.2000000000000028,-267.20000000000005,-1,1,-21
1,1,1,0,3938,8,4,0,-2,1,8.899999999999999,428.6999999999998,0.7999999999999998,1,24
1,1,1,-1,-809,1,1,0,-5,-1,-6.400000000000002,-58.5,-0.39999999999999947,0,-5
0,0,-1,1,-2030,-1,-5,0,-6,1,0.1999999999999993,-104.20000000000005,-0.40000000000000036,0,-40
0,0,-1,0,1490,1,1,0,-5,4,-0.1999999999999993,16.300000000000182,0.20000000000000018,-1,8
0,1,1,-1,180,3,10,0,-109,1,-0.9000000000000021,105.90000000000009,0.20000000000000018,0,2
1,0,-1,0,692,0,0,0,-2,1,0.1999999999999993,45.700000000000045,0.20000000000000018,-1,-8
1,1,-1,0,1352,-1,-7,0,5,0,4,92.90000000000009,-0.20000000000000018,-1,24
0,0,-1,0,-1603,-5,-4,0,11,1,2.1999999999999993,-253.69999999999982,-0.20000000000000018,-1,-17
1,0,0,0,2255,6,2,0,0,-1,1.3999999999999986,303.9000000000001,0.40000000000000036,0,11
1,1,1,1,511,3,10,0,84,-1,0.3000000000000007,65,0.20000000000000018,2,-22
1,0,-1,0,969,2,0,0,2,-5,3.099999999999998,96.60000000000014,0,-1,-7
0,1,0,1,-1821,-2,-1,1,12,-2,-5.599999999999998,-42.90000000000009,-0.6000000000000005,1,-3
0,1,1,0,-114,1,1,0,-1,2,2,5.2999999999999545,0.20000000000000018,1,-13
0,1,1,0,-103,4,5,0,22,-1,0.10000000000000142,64.90000000000009,0.20000000000000018,1,-5
0,0,-1,0,-1288,-2,-4,1,6,-5,1.6999999999999993,-13.5,-0.39999999999999947,-1,-15
1,1,0,0,1453,7,12,0,35,0,-2.1000000000000014,255.39999999999986,0.39999999999999947,0,1
0,1,-1,0,-618,1,4,0,-1,1,5.5,115.79999999999995,-0.40000000000000036,-1,-36
0,0,1,-1,-1630,-3,-3,0,-40,3,-1.8000000000000007,-296.29999999999995,-0.6000000000000005,0,-12
0,0,0,-1,-2184,-3,0,-1,5,-2,1,-189.39999999999986,-0.7999999999999998,-1,-4
1,0,0,0,1097,4,6,0,4,-2,-0.09999999999999787,165.39999999999986,0.40000000000000036,0,2
0,0,1,1,266,-3,-5,0,-3,0,2.3999999999999986,-51.59999999999991,0.20000000000000018,2,13
0,1,0,-1,-520,0,3,0,-3,-1,-1.3999999999999986,-40.200000000000045,-0.20000000000000018,-1,8
1,1,1,0,-701,-3,-2,0,-1,-1,-2,-65.90000000000009,0,1,0
0,1,0,0,1938,5,12,0,0,1,-1.0999999999999979,192.4000000000001,0.40000000000000036,0,-5
0,0,-1,0,-1425,-1,-4,0,-2,1,-1.2999999999999972,-118.29999999999995,-0.39999999999999947,-1,-13
0,1,-1,0,-1528,0,-7,0,-1,-1,-4.100000000000001,-101.20000000000005,-0.20000000000000018,-1,-4
1,1,1,0,307,3,5,0,-2,0,5,324.5,0,1,8
0,1,-1,0,-269,2,6,0,1,1,-4.5,-15.700000000000045,0,-1,-8
1,1,1,0,1862,3,6,0,25,-1,4.199999999999999,286.20000000000005,0.6000000000000005,1,5
0,0,-1,0,-484,0,-1,0,3,-1,-2.6999999999999993,-98.59999999999991,-0.20000000000000018,-1,-14
0,1,-1,0,-3217,-3,-8,0,2,-2,-2.1000000000000014,-319.5999999999999,-0.8000000000000007,-1,-19
1,1,0,0,464,0,1,0,2,-1,5.200000000000003,114.39999999999986,0.20000000000000018,0,-16
1,0,1,-1,759,3,3,0,-7,3,-2.5,24.600000000000136,0,0,-12
0,0,-1,0,-483,0,0,0,26,-1,-0.8000000000000007,-91.90000000000009,-0.20000000000000018,-1,-24
1,1,1,1,691,1,-3,0,2,-1,2.400000000000002,80.5,0.20000000000000018,2,4
0,1,-1,0,930,2,-6,0,19,-4,3,115.29999999999995,0,-1,-2
0,1,-1,0,858,6,5,0,42,3,0.8999999999999986,284.10000000000014,0.20000000000000018,-1,-23
0,0,0,0,-260,2,5,0,-3,0,3.6999999999999993,44.90000000000009,-0.20000000000000018,0,-9
0,0,-1,0,147,1,-1,0,-10,5,-2.6000000000000014,-84.29999999999995,0.20000000000000018,-1,-4
0,0,0,0,1913,3,6,0,15,1,1.1000000000000014,122.90000000000009,0.40000000000000036,0,24
0,0,1,0,-1180,-2,-3,0,-6,2,0.6000000000000014,-93.79999999999995,-0.20000000000000018,1,-37
0,0,0,-1,764,3,2,-1,28,3,0,-48.700000000000045,0.40000000000000036,-1,-18
1,1,1,0,4087,7,7,0,-9,4,4.5,449.79999999999995,1.2000000000000002,1,28
1,0,1,0,-3171,-6,-9,0,-8,-3,-1.3999999999999986,-357.39999999999986,-1,1,-24
0,0,-1,-1,1663,3,3,0,2,1,1.1999999999999993,184.70000000000005,0.40000000000000036,-2,-1
1,1,0,0,-438,6,6,0,-1,-2,5.600000000000001,297.79999999999995,-0.40000000000000036,0,-26
1,0,0,0,1084,1,1,0,3,-2,1.5,124.5,0,0,-4
1,1,1,0,7609,6,1,3,0,3,12.7,865.7000000000003,2.4000000000000004,1,25
0,0,-1,0,-291,3,0,0,-33,-2,0.6999999999999993,68.70000000000005,0,-1,-34
1,0,-1,0,-740,-2,-1,0,1,1,2.1999999999999993,22,-0.40000000000000036,-1,-20
1,1,1,0,1496,-1,0,0,-1,2,0.8000000000000007,62.899999999999864,0.6000000000000005,1,27
0,0,1,0,-1680,-2,1,0,4,-1,-2.8999999999999986,-57.5,-0.20000000000000018,1,19
0,0,-1,0,264,-2,-5,0,1,1,2.8000000000000007,-95.79999999999995,0,-1,-2
1,0,-1,0,-2165,-3,-3,0,7,-3,-7.399999999999999,-292.20000000000005,-0.6000000000000005,-1,19
1,0,0,1,559,3,5,-1,-5,-1,-3.6000000000000014,31.100000000000136,0.20000000000000018,1,18
1,1,-1,1,1373,3,8,0,2,1,-0.8000000000000007,179.20000000000005,0.40000000000000036,0,16
1,1,1,0,999,4,4,0,11,0,-0.8000000000000007,115.40000000000009,0,1,-2
0,0,-1,0,-1109,-4,-4,0,4,0,-3.1999999999999993,-212.39999999999986,-0.20000000000000018,-1,-18
0,0,-1,0,36,-1,-1,0,0,0,0.6999999999999993,-98.20000000000005,0,-1,-33
1,1,1,0,-298,0,0,0,8,2,1,46.700000000000045,0,1,7
0,1,1,1,-491,-2,-3,0,16,2,-1.6000000000000014,-100.29999999999995,0,2,-23
0,0,1,0,-741,0,6,0,1,-1,2.3999999999999986,132.70000000000005,0,1,-7
1,1,1,1,2507,6,7,0,0,-1,2.1000000000000014,292.9000000000001,0.6000000000000005,2,-1
0,1,0,-1,-18,1,1,0,0,0,0.5,53.59999999999991,0,-1,-8
1,1,1,-1,1394,5,11,0,-22,3,6.099999999999998,357.5,0.40000000000000036,0,-2
0,1,-1,0,1671,4,7,0,-1,1,1.8000000000000007,278.5,0.40000000000000036,-1,-8
0,1,0,1,-736,-1,2,0,90,2,-1.3999999999999986,-69.20000000000005,0,1,-14
1,0,1,1,1300,0,-1,0,10,-4,5.5,179.20000000000005,0.20000000000000018,2,12
0,1,-1,-1,-634,-2,-6,0,3,-1,0.1999999999999993,-19.299999999999955,0,-2,4
0,1,1,-1,-2194,-3,-6,0,2,0,-1.2000000000000028,-186,-0.6000000000000005,0,0
0,1,1,0,-3139,-6,-6,0,3,-3,-1.1000000000000014,-332.39999999999986,-1.2000000000000002,1,-10
0,1,-1,0,-1744,-4,3,0,-4,3,-1.4000000000000021,-165.5,-0.40000000000000036,-1,-6
1,1,0,0,3153,4,3,0,26,-1,4.800000000000001,342.39999999999986,1,0,7
1,1,1,0,1818,5,6,0,-2,3,2,302.79999999999995,0.40000000000000036,1,8
1,0,-1,1,2878,3,1,0,57,0,3.8999999999999986,234.30000000000018,0.7999999999999998,0,-4
1,1,-1,-1,-1131,-3,-8,0,-3,3,-1.9000000000000021,-178.5,-0.40000000000000036,-2,-1
1,0,0,1,-1792,-3,-3,0,-3,-1,0.5,-87.29999999999995,-0.40000000000000036,1,2
1,0,-1,1,-1185,-8,-11,0,2,1,1.3999999999999986,-111.10000000000014,0.1999999999999993,0,11
1,0,-1,0,-1796,-4,-5,0,-6,-1,-0.1999999999999993,-239,-0.20000000000000018,-1,11
0,1,1,-1,733,1,5,0,17,2,1,180.70000000000005,0,0,11
1,0,1,0,955,0,4,0,-46,17,0.8000000000000007,92.80000000000018,0.20000000000000018,1,29
1,1,1,0,3488,7,8,0,-15,3,4.399999999999999,464.9000000000001,1,1,-4
1,1,-1,0,399,-1,-9,0,-5,0,-0.9000000000000021,24,0.20000000000000018,-1,14
1,1,1,1,2490,1,0,0,0,-1,4.800000000000001,76.40000000000009,0.6000000000000005,2,17
1,1,0,0,4666,11,9,1,0,3,6.9,757.8999999999999,1,0,-14
1,0,-1,-1,398,0,0,0,0,-1,-1.0999999999999979,-11.200000000000045,0,-2,-9
1,1,0,0,258,4,6,0,3,0,3.3999999999999986,299.20000000000005,0,0,-11
0,1,0,0,-4133,-8,-5,0,-12,0,-6.100000000000001,-429.20000000000005,-1.2000000000000002,0,-1
0,0,-1,0,-704,-2,-3,0,3,-1,0.9000000000000021,-155.39999999999986,-0.20000000000000018,-1,-11
0,0,0,0,-515,-3,-4,0,0,1,2,-100.40000000000009,0,0,-6
1,1,-1,0,554,5,7,0,10,-1,-4.300000000000001,108.29999999999995,-0.20000000000000018,-1,-3
1,1,1,-1,1543,3,2,0,-45,0,-1,101.5,0.6000000000000005,0,36
1,0,1,0,-194,-2,-1,0,5,-2,0.7999999999999972,-41,0,1,12
1,1,0,0,2234,5,6,0,3,2,2.1000000000000014,337.29999999999995,0,0,11
1,1,1,1,3707,3,3,0,-63,0,9.299999999999997,334.60000000000014,0.40000000000000036,2,11
0,1,-1,0,-3201,-7,-2,0,6,-1,0.6000000000000014,-330.39999999999986,-0.7999999999999998,-1,-18
1,0,1,1,221,-2,-1,0,-4,5,0.7000000000000028,-35.700000000000045,0,2,12
0,1,-1,-1,-1306,2,0,0,-1,-3,0.8999999999999986,20.5,-0.20000000000000018,-2,-39
0,0,-1,0,-995,-1,3,0,13,1,-2.799999999999997,-39.200000000000045,-0.6000000000000005,-1,20
1,0,-1,0,-740,1,-1,0,-9,-2,-4.900000000000002,-88.19999999999982,-0.40000000000000036,-1,-3
0,0,-1,1,-2776,-6,-6,0,-3,-1,-4.100000000000001,-295.5,-0.5999999999999996,0,9
1,0,0,0,-220,-2,-2,0,2,-1,2.8000000000000007,19.40000000000009,0,0,12
0,0,0,0,-3208,-7,-6,0,-4,2,-1.6000000000000014,-325.10000000000014,-0.8000000000000007,0,13
0,0,-1,1,-1206,-4,-6,0,-1,-1,-2.1000000000000014,-176.0999999999999,-0.20000000000000018,0,-5
0,1,-1,0,998,3,2,0,-4,1,0.5,69,0.20000000000000018,-1,8
0,0,-1,0,-3038,-8,-7,0,0,1,-5.299999999999999,-407.29999999999995,-0.6000000000000005,-1,5
0,0,-1,0,-953,-3,-6,0,1,1,-0.6000000000000014,-108.10000000000014,-0.20000000000000018,-1,-9
1,0,-1,0,-602,-4,-6,0,4,-2,0.3999999999999986,-166.4000000000001,-0.40000000000000036,-1,-1
